job_id,title,industry,employment_type,location,required_experience,required_education,has_company_profile,has_salary,has_logo,has_requirements,has_benefits,telecommuting,urgency_count,money_flag_count,vague_count,credential_count,desc_len,profile_len,predicted_prob,risk_tier,fraudulent
173,Registrar's in Psychiatry,Medical Practice,Full-time,"AU, QLD, Brisbane",Associate,,1,0,1,1,1,0,3,0,0,0,101,2437,0.1,Low,0
174,Technician Instrument & Controls,Electrical/Electronic Manufacturing,Full-time,US,Mid-Senior level,Certification,1,0,1,1,1,0,0,0,0,0,4447,776,99.0,High,1
175,Newcastle Fragrance and Beauty Promotional Staff,Cosmetics,Full-time,"US, , Newcastle",Associate,,1,0,1,1,1,0,1,0,0,0,1020,827,0.2,Low,0
176,Customer Service Associate - Part Time,Financial Services,Part-time,"US, NY, New York",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1188,684,0.2,Low,0
177,English Teacher Abroad,Education Management,Contract,"US, VA, Virginia Beach",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,384,53,0.3,Low,0
178,Underwriter,Financial Services,Other,"US, UT, Draper",Entry level,High School or equivalent,1,1,1,1,1,0,0,0,0,0,1135,364,2.2,Low,0
179,Director of Strategic Planning,Marketing and Advertising,Full-time,"US, IL, Chicago",Director,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1077,592,0.2,Low,0
180,Internal Recruiter,Information Technology and Services,Full-time,"GB, LND, London",Mid-Senior level,Bachelor's Degree,1,1,1,1,1,0,1,0,0,0,67,78,0.5,Low,0
181,Sales Executive,,,"PK, SD, Karachi",,,0,0,0,1,1,0,0,0,0,0,15,0,94.1,High,1
182,English Teacher Abroad,Education Management,Contract,"US, CA, Moreno Valley",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
183,Facilities Engineer,Oil & Energy,Full-time,"US, TX, Houston",,,1,0,1,1,0,0,0,0,0,0,1409,878,5.2,Low,0
184,"Manager of Patient Care-Women/Families/Baby (Near Oshkosh, WI)",Hospital & Health Care,Full-time,"US, , Oshkosh",Mid-Senior level,Bachelor's Degree,0,0,0,1,1,0,0,0,0,0,510,0,51.9,Medium,0
185,Growth Wunderkind (paid internship),,,"GB, LND, London",,,1,0,1,1,1,0,1,0,0,0,806,310,0.3,Low,0
186,Reading Fragrance/Beauty Promotional Staff,Cosmetics,,"GB, RDG,",,,1,0,1,1,0,0,1,0,0,0,855,827,0.2,Low,0
187,Receptionist,Legal Services,Full-time,"US, CA, Los Angeles",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1824,684,0.1,Low,0
188,Medical Scribe (Testing),Medical Practice,Part-time,"US, ,",Entry level,Some College Coursework Completed,1,0,1,1,0,0,2,0,0,0,358,112,4.4,Low,0
189,English Teacher Abroad,Education Management,Contract,"US, OH, Columbia",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
190,English Teacher Abroad,Education Management,Contract,"US, AR, Conway",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
191,Entry Level Sales,Financial Services,Full-time,"US, AR, Little Rock",Entry level,High School or equivalent,0,1,0,0,1,0,0,0,0,0,2474,0,2.9,Low,0
192,Technical Co-Founder,,,"US, ,",,,0,0,0,1,1,0,0,0,0,0,571,0,12.8,Low,0
193,"Manager, Network Engineering",Hospital & Health Care,Full-time,"US, CT, Wallingford",Mid-Senior level,Bachelor's Degree,0,0,0,1,1,0,1,0,0,0,3203,0,8.5,Low,0
194,Sales and Operations Associate,Hospitality,Full-time,"GR, I, Maroussi",Entry level,,1,0,0,1,0,0,1,0,0,0,1251,1521,0.1,Low,0
195,Marketing Manager,,,"GB, ,",,,1,0,1,0,0,0,0,0,0,0,599,1419,0.1,Low,0
196,Senior Rails Developer,Internet,Full-time,"GR, E, Volos",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1679,870,0.4,Low,0
197,English Teacher Abroad,Education Management,Contract,"US, NY, Ithaca",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
198,Software developer,Information Technology and Services,Full-time,"IN, MP, Indore",Mid-Senior level,Bachelor's Degree,1,1,1,1,1,0,0,0,0,0,1258,1564,0.2,Low,0
199,Junior Funding Specialist (Sales),Financial Services,Full-time,"GB, MAN, Manchester",Entry level,Bachelor's Degree,1,1,1,1,1,0,2,0,0,0,1608,694,0.2,Low,0
200,Outside Sales Professional,,,"US, IL, Springfield",,,1,0,1,1,1,0,0,0,0,0,647,702,1.2,Low,0
201,Media Planner,Marketing and Advertising,Full-time,"NZ, N, Auckland",Mid-Senior level,,1,1,1,1,1,0,1,0,0,0,1295,1564,0.0,Low,0
202,JAVA Solution Architect,Computer Software,Full-time,"BE, , Brussels",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,996,726,0.2,Low,0
203,English Teacher Abroad,Education Management,Contract,"US, OH, Tiffin",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
204,Front End Developer,Computer Software,Full-time,"US, ,",Mid-Senior level,Bachelor's Degree,0,1,0,0,0,0,0,0,0,0,474,0,0.4,Low,0
205,Junior Python Developer,,,,,,1,0,1,1,0,0,0,0,0,0,1285,78,0.3,Low,0
206,RMA Coordinator,Consumer Electronics,Full-time,"US, CA, San Mateo",Entry level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,1435,657,0.7,Low,0
207,Baby Care Advisor,Consumer Services,Full-time,"GB, ,",Not Applicable,Unspecified,1,0,1,1,0,0,2,0,0,0,2159,607,1.0,Low,0
208,Data Entry Clerk II,Consumer Services,Full-time,"US, KY, London",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1177,684,0.1,Low,0
209,English Teacher Abroad,Education Management,Contract,"US, FL, Jacksonville",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
210,Customer Service Associate,Hospital & Health Care,Full-time,"US, ME, South Portland",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1225,684,0.2,Low,0
211,Customer Service Associate - Part Time,Consumer Services,Part-time,"US, FL, Lake Mary",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1207,684,0.2,Low,0
212,Engagement Executive,Telecommunications,Full-time,"BR, RJ, Rio De Janeiro",Entry level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1203,2676,0.1,Low,0
213,Customer Service Associate,Consumer Services,Full-time,"US, IN, Indianapolis",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1380,684,0.1,Low,0
214,Customer Service Associate,Education Management,Full-time,"CA, AB, Edmonton",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1300,684,0.2,Low,0
215,Recruiter/Recruiting Assistant,,,"US, CA, Inglewood",,,0,0,0,0,0,0,3,0,0,0,7966,0,1.9,Low,0
216,IC&E Technician Mt Poso,Oil & Energy,Full-time,"US, CA, Bakersfield, CA / Mt. Poso",Mid-Senior level,High School or equivalent,1,1,1,1,1,0,0,0,0,0,2245,935,97.4,High,1
217,English Teacher Abroad,Education Management,Contract,"US, MT, Bozeman",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
218,Head of Client Services,Computer Software,Full-time,"GB, LND, London",Director,,1,0,1,1,0,0,3,0,0,0,1831,438,0.0,Low,0
219,Junior Systems Administrator,Information Technology and Services,Full-time,"AU, NSW, Sydney",Entry level,Unspecified,1,0,1,0,0,0,0,0,0,0,2649,755,0.2,Low,0
220,Corporate Sales Director,Telecommunications,Full-time,"SA, 01, Riyadh, Olaya",Director,Master's Degree,1,0,1,1,1,0,0,0,0,0,1236,1181,0.4,Low,0
221,Service Delivery Manager 2,Music,Full-time,"US, NY, New York",Mid-Senior level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,2407,684,0.2,Low,0
222,DN4 Apprentice Admin Assistant Under NAS 16-18 Year Olds Only,,Full-time,"GB, DNC, Doncaster",,High School or equivalent,1,0,1,1,1,0,0,0,0,0,586,827,0.1,Low,0
223,Lead Creative Developer,,,"DK, , Copenhagen",,,1,0,1,0,0,0,0,0,0,0,180,1369,0.3,Low,0
224,English Teacher Abroad,Education Management,Contract,"US, CA, Irvine",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
225,Customer Service Technical Specialist,Education Management,Full-time,"US, OK, Tulsa",Entry level,High School or equivalent,1,0,1,1,0,0,2,0,0,0,1400,684,0.5,Low,0
226,Settlements Analyst,Financial Services,Full-time,"GB, LND, London",Entry level,Bachelor's Degree,1,0,1,1,1,0,2,0,0,0,710,694,0.1,Low,0
227,English Teacher Abroad,Education Management,Contract,"US, CA, Claremont",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
228,Telesales,Market Research,Full-time,"GB, LIN, grimsby",Not Applicable,Unspecified,0,0,0,1,1,0,0,0,0,0,398,0,74.9,High,0
229,Branch Associate,Banking,Full-time,"US, MA, Cambridge",Associate,High School or equivalent,1,0,1,1,1,0,0,0,0,0,607,651,2.9,Low,0
230,Service Desk (Help Desk/ Desktop Support) Tier 1/2 - Healthcare IT,Information Technology and Services,Full-time,"US, TN, Franklin",Associate,Certification,0,0,0,1,1,0,0,0,0,0,2057,0,26.1,Medium,0
231,Customer Service Associate,Legal Services,Full-time,US,Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1276,684,0.2,Low,0
232,English Teacher Abroad,Education Management,Contract,"US, IL, Carbondale",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
233,Business Admin Apprenticeship Under NAS 16-18 Year Olds Only,,Full-time,"GB, LDS, Elland",Not Applicable,High School or equivalent,1,0,1,1,1,0,0,0,0,0,571,827,0.2,Low,0
234,Web Support Specialist,Internet,Full-time,"GB, LND, London",Associate,Bachelor's Degree,1,1,1,1,1,0,2,0,0,0,2005,926,0.3,Low,0
235,Postgraduate Certificate in Social Innovation Management Kenya - March 2015,,,,,,1,0,1,1,1,0,0,0,0,0,431,814,1.5,Low,0
236,WF5 9HF Recruitment Apprenticeship Available Under NAS 16-24 year olds only!,,,"GB, , Ossett",Not Applicable,High School or equivalent,1,0,1,1,1,0,0,0,0,0,641,827,0.2,Low,0
237,SharePoint Developer and Administrator,Information Technology and Services,Contract,"US, DC, washington",Mid-Senior level,Bachelor's Degree,0,0,1,1,0,0,0,0,0,0,6072,0,1.4,Low,0
238,English Teacher Abroad,Education Management,Contract,"US, AZ, Mesa",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
239,Nanny,Education Management,Full-time,"RU, MOW, Moscow",Not Applicable,Unspecified,1,1,1,1,1,0,0,0,0,0,716,116,1.1,Low,0
240,"Production Supervisor - Chemical Manufacturing Exp - St. Louis, MO",,Full-time,"US, MO, St. Louis",,,1,0,0,1,0,0,2,0,0,0,637,228,0.9,Low,0
241,Customer Service Associate,Financial Services,Full-time,"US, TX, Plano",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1276,684,0.2,Low,0
242,Investor Sales Analyst,Financial Services,Full-time,"GB, LND, London",Associate,Bachelor's Degree,1,1,1,1,1,0,2,0,0,0,1634,694,0.2,Low,0
243,Area Vehicle Purchaser,Automotive,Full-time,"GB, SOM,",Not Applicable,Unspecified,0,1,0,1,1,0,1,0,0,0,1487,0,18.8,Low,0
244,English Teacher Overseas,Education Management,Contract,"ZA, EC, East London",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,332,53,0.3,Low,0
245,Senior Industrial Hygiene Project Manager,,,"US, IL, Schaumburg",,,0,0,0,0,0,0,0,0,0,0,3682,0,0.8,Low,0
246,Junior Funding Specialist (Sales),Financial Services,Full-time,"GB, GBN, London",Entry level,Bachelor's Degree,1,1,1,1,1,0,2,0,0,0,1603,694,0.2,Low,0
247,English Teacher Abroad,Education Management,Contract,"US, CA, Isla Vista",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
248,Head of Communications,Financial Services,Full-time,"GB, GBN, London",Mid-Senior level,Bachelor's Degree,1,1,1,1,1,0,2,0,0,0,2031,694,0.5,Low,0
249,Head of Investor Development,Financial Services,Full-time,"GB, LND, London",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,2,0,0,0,1767,694,0.1,Low,0
250,IT Engineer,,Full-time,"GB, ,",,,1,0,1,1,0,0,1,0,0,0,1729,1481,0.2,Low,0
251,Helpdesk Specialist,Information Technology and Services,Full-time,"NZ, N, Auckland",,,1,1,1,1,1,0,0,0,0,0,742,244,4.7,Low,0
252,Senior Product Manager,Computer Software,Full-time,"GB, LND, London",Associate,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,969,726,0.1,Low,0
253,Food Quality,,Full-time,"US, MA, Boston",,,1,0,0,0,0,0,0,0,0,0,687,228,0.7,Low,0
254,Graduates: English Teacher Abroad,Education Management,Contract,"US, PA, State College",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,332,53,0.3,Low,0
255,CNC Programmer,,Full-time,"US, IL, Chicago",,,1,0,0,0,0,0,0,0,0,0,873,228,0.3,Low,0
256,Risk Analyst,Financial Services,Full-time,"GB, GBN, London",Associate,Bachelor's Degree,1,1,1,1,1,0,2,0,0,0,1244,694,0.3,Low,0
257,Content Marketer,Information Technology and Services,Full-time,"US, NY, New York",,,1,0,1,1,0,0,0,0,0,0,1052,536,0.3,Low,0
258,Executive Assistant / Office Manager,Internet,Full-time,"US, FL, Tampa",Not Applicable,Unspecified,0,0,1,0,0,0,1,0,0,0,3297,0,0.2,Low,0
259,Driver II,Financial Services,Full-time,"US, VA, Sterling",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1118,684,0.1,Low,0
260,Product Strategist,Information Technology and Services,Full-time,"US, CO, Denver",Mid-Senior level,Unspecified,0,0,0,1,0,0,1,0,0,0,1475,0,0.8,Low,0
261,Chelmsford Customer Service Apprenticeship Under NAS 16-18 Year Olds Only,,,"GB, ESS, Chelmsford",Not Applicable,High School or equivalent,1,0,1,1,1,0,0,0,0,0,632,827,0.2,Low,0
262,Data Entry/Customer Service Rep,,Full-time,"US, CT, Danbury",Entry level,High School or equivalent,0,1,0,1,1,0,1,0,0,0,673,0,73.9,High,0
263,Senior Loan Originator,Financial Services,Full-time,"US, NY, New York",Mid-Senior level,Unspecified,1,0,1,1,1,0,0,0,0,0,2258,131,15.7,Low,0
264,WF4 4DS Customer Service Apprenticeship Under NAS 16-18 Year Olds Only,,Full-time,"GB, , Huddersfield/Wakefield",Not Applicable,High School or equivalent,1,0,1,1,1,0,0,0,0,0,745,827,0.1,Low,0
265,Senior Programme Analyst,Information Technology and Services,Contract,"US, NC, Raliegh",Mid-Senior level,,0,0,0,0,0,0,0,0,0,0,1422,0,0.6,Low,0
266,Office Manager/Executive Assistant,,,"US, NY, New York",,,1,0,1,1,0,0,2,0,0,0,1690,619,0.1,Low,0
267,Assistant Retail Manager -- Must LOVE Dogs,,,"US, CA, West Hollywood",,,0,0,0,0,0,0,3,0,0,0,6571,0,2.6,Low,0
268,Customer Service Associate,Financial Services,Full-time,"US, NY, New York",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1219,684,0.2,Low,0
269,Front-end Developer,Internet,Full-time,"GR, ,",Mid-Senior level,,0,0,1,1,1,0,0,0,0,0,197,0,0.2,Low,0
270,English Teacher Abroad,Education Management,Contract,"US, NJ, Newark",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
271,Security Researcher,,,"US, CA, Irvine",,,1,0,1,0,1,0,0,0,0,0,1527,320,7.3,Low,0
272,Job Fair - Multiple Oil & Gas Jobs!,Oil & Energy,Full-time,"US, TX, Houston",,,1,0,1,0,0,0,0,0,0,0,863,878,1.9,Low,0
273,Regional Field Sales Representative,Marketing and Advertising,Full-time,"US, MI, Detroit",,,1,0,0,0,0,0,0,0,0,0,568,228,0.4,Low,0
274,English Teacher Abroad,Education Management,Contract,"US, IL, Evanston",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
275,Certification & HALT testing Manager,,Full-time,"DE, BY, Wiepoldsried",,,1,0,1,1,1,0,0,0,0,0,784,134,0.7,Low,0
276,"Software Engineer, iOS and Android",Computer Software,Full-time,"CY, 01,",Not Applicable,Master's Degree,1,0,1,1,1,0,1,0,0,0,822,1095,0.1,Low,0
277,Account Executive,Internet,Full-time,"US, CA, Burbank",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,2,0,0,0,2824,1239,0.1,Low,0
278,Automated Test Analyst,Internet,Full-time,"NZ, N, Auckland",Associate,,1,0,1,1,1,0,0,0,0,0,132,1970,0.4,Low,0
279,Graduates: English Teacher Abroad,Education Management,Contract,"US, FL, Tallahassee",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,332,53,0.3,Low,0
280,Account Manager - New York City,Information Technology and Services,Full-time,"US, NY, New York",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,2173,1194,0.6,Low,0
281,English Teacher Abroad,Education Management,Contract,"US, MO, St. Peter's",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
282,"Director, PMO",Computer Software,Full-time,"US, TX, Austin",Director,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,2378,228,0.8,Low,0
283,"Full-Time Caregiver (Position B) for Easygoing, Caring Woman",,Full-time,"US, OR, Portland",,,1,0,1,1,1,0,0,0,0,0,1732,746,0.5,Low,0
284,Account Manager,Computer Software,Full-time,"US, CA, Burbank",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,2489,1239,0.1,Low,0
285,English Teacher Abroad,Education Management,Contract,"US, PA, Indiana",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
286,Jr Account Executive,Computer Software,Full-time,"US, CA, Burbank",Entry level,Unspecified,1,0,1,1,1,0,1,0,0,0,2542,1239,0.4,Low,0
287,Manchester Apprentice Office Administrator Under NAS 16-18 Year Olds Only,,Full-time,"GB, MAN, Manchester",Not Applicable,High School or equivalent,1,0,1,1,1,0,0,0,0,0,609,827,0.1,Low,0
288,Product Designer,Internet,Full-time,"US, PA, Pittsburgh",Associate,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,333,1270,1.3,Low,0
289,Outside Sales Professional,Building Materials,,"US, MO, Cape Girardo",,,1,0,1,1,1,0,0,0,0,0,1718,702,0.3,Low,0
290,"Intern with Google, Microsoft, Facebook and more! at Studyhall.com",Computer Software,Other,"US, DC, Washington",Internship,Bachelor's Degree,1,0,1,1,1,1,0,0,0,0,873,803,0.9,Low,0
291,Data Scientist,,,"US, ,",,,1,0,1,1,1,0,0,0,0,0,1355,320,11.1,Low,0
292,Financial Accountant,Consumer Goods,Full-time,"US, NY, New York",Associate,Bachelor's Degree,1,0,1,1,1,0,2,0,0,0,1539,1073,0.3,Low,0
293,English Teacher Abroad,Education Management,Contract,"US, AL, Troy",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
294,Contact Center Representatives,Financial Services,Full-time,"US, NV, Las Vegas",Entry level,,1,0,1,1,1,0,0,0,0,0,709,1025,1.8,Low,0
295,Technical Lead / Architect,Philanthropy,Full-time,"GB, LND, London",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1185,1817,0.0,Low,0
296,Digital Illustrator,Online Media,Full-time,"GB, ENG, London",Entry level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,1348,730,0.1,Low,0
297,Battery Expert,,Full-time,"DE, BY, Wiepoldsried",,,1,0,1,1,1,0,0,0,0,0,808,134,2.6,Low,0
298,Mobile Applications Developer,Computer Software,Full-time,"US, TX, Austin",Associate,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1218,716,1.6,Low,0
299,Sales Representative with Management Training - DirecTV,Consumer Services,Full-time,"US, TX, McAllen",Not Applicable,Unspecified,1,1,1,1,1,0,0,0,0,0,645,558,6.4,Low,0
300,Customer Service Associate - Part Time,Consumer Services,Part-time,"US, OH, Fairfield",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1220,684,0.5,Low,0
301,Receptionist,Financial Services,Full-time,"US, VA, Virginia Beach",Entry level,,1,0,1,1,1,0,0,0,0,0,950,1025,1.3,Low,0
302,Employee at RhodeCode (Berlin),Computer Software,Full-time,"DE, BE, Berlin",Entry level,Unspecified,1,1,1,1,1,0,0,0,0,0,430,975,4.2,Low,0
303,RNs Needed ASAP - ER & ICU - APPLY NOW!!,Hospital & Health Care,Full-time,"US, TX, Houston",Not Applicable,Unspecified,1,0,1,1,1,0,3,0,0,0,856,326,2.3,Low,0
304,Electrical Project Engineer,Utilities,Full-time,"US, OK, Oklahoma CIty",Not Applicable,Bachelor's Degree,0,1,0,1,1,0,0,0,0,0,472,0,53.7,Medium,0
305,Litigation Support Analyst,Legal Services,Full-time,"US, CA, Palo Alto",Entry level,High School or equivalent,1,0,1,1,0,0,0,0,0,0,1030,684,1.7,Low,0
306,English Teacher Abroad,Education Management,Contract,"US, MI, East Lansing",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
307,Customer Service Team Lead,Financial Services,Full-time,"US, NY, New York",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1831,684,0.2,Low,0
308,Product Manager Mobile Apps (m/w),Hospitality,Full-time,"DE, BY, Munich",Associate,,1,0,1,1,1,0,1,0,0,0,1501,134,0.4,Low,0
309,".NET Developer, Hong Kong",Banking,Contract,"HK, ,",Not Applicable,,1,0,1,0,0,0,1,0,0,0,695,119,2.8,Low,0
310,English Teacher Abroad,Education Management,Contract,"US, TX, Lubbock",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
311,"Production Manager - Video Production, London",,,"GB, ,",,,1,0,1,0,0,0,2,0,0,0,3253,1285,0.3,Low,0
312,Customer Service Associate - Part Time,Financial Services,Part-time,"US, IL, Chicago",Entry level,High School or equivalent,1,0,1,1,0,0,0,0,0,0,1150,684,0.1,Low,0
313,"Sales Manager, Hong Kong",Information Technology and Services,Full-time,"HK, ,",Mid-Senior level,,1,0,1,0,0,0,0,0,0,0,610,119,31.3,Medium,0
314,English Teacher Abroad,Education Management,Contract,"US, OH, Cincinnati",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
315,International Recruitment Manager,Telecommunications,Full-time,"EG, C, Cairo, Nasr City",Mid-Senior level,Bachelor's Degree,1,1,1,1,1,0,1,0,0,0,2624,1181,0.7,Low,0
316,Project Manager,Information Technology and Services,Full-time,"US, GA, Duluth",Associate,Bachelor's Degree,1,0,1,1,0,0,2,0,0,0,3577,1505,0.5,Low,0
317,Head of Sales (India),,Full-time,"IN, ,",,,1,0,1,1,1,0,1,0,0,0,4250,1630,0.1,Low,0
318,Account Manager,Internet,Full-time,"GB, WSM, London",Entry level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1396,1042,0.0,Low,0
319,Implementation Executive - Digital,Online Media,Full-time,"AU, NSW, Surry Hills",Mid-Senior level,Bachelor's Degree,1,1,1,1,0,0,1,0,0,0,2943,1005,0.1,Low,0
320,Engineering Graduate Trainee @ Upstream,Telecommunications,Full-time,"GR, I, Athens",,Bachelor's Degree,1,0,1,0,0,0,0,0,0,0,919,2676,1.0,Low,0
321,BI / Analytics Lead,Online Media,Full-time,"GB, LND, London",Mid-Senior level,,1,0,1,1,1,0,1,0,0,0,2075,536,1.1,Low,0
322,General Manager | Managing Partner,"Health, Wellness and Fitness",Full-time,"US, SC, Charleston",,Unspecified,1,0,1,1,1,0,0,0,0,0,877,909,1.2,Low,0
323,Quality Assurance Tester,Marketing and Advertising,Full-time,"US, CA, Los Angeles",Associate,Bachelor's Degree,1,1,1,0,1,0,1,0,0,0,1846,1271,0.1,Low,0
324,Partnership Manager - High Growth Specialty Finance Company,Financial Services,Full-time,"US, VA, Reston",Associate,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,1616,422,1.0,Low,0
